fecha,peso
2024-08-19 12:42:00,0.615
2024-08-19 12:42:00,0.625
2024-08-19 12:42:00,0.625
2024-08-19 12:42:00,0.655
2024-08-19 12:42:00,0.62
2024-08-19 12:41:00,0.625
2024-08-19 12:41:00,0.655
2024-08-19 12:41:00,0.655
2024-08-19 12:41:00,0.655
2024-08-19 12:41:00,0.665
2024-08-19 12:41:00,0.655
2024-08-19 12:41:00,0.625
2024-08-19 12:41:00,0.645
2024-08-19 12:41:00,0.655
2024-08-19 12:41:00,0.635
2024-08-19 12:41:00,0.635
2024-08-19 12:41:00,0.605
2024-08-19 12:41:00,0.635
2024-08-19 12:41:00,0.665
2024-08-19 12:41:00,0.635
2024-08-19 12:41:00,0.645
2024-08-19 12:41:00,0.625
2024-08-19 12:40:00,0.64
2024-08-19 12:40:00,0.675
2024-08-19 12:40:00,0.655
2024-08-19 12:40:00,0.625
2024-08-19 12:40:00,0.675
2024-08-19 12:40:00,0.635
2024-08-19 12:40:00,0.66
2024-08-19 12:40:00,0.605
2024-08-19 12:40:00,0.605
2024-08-19 12:40:00,0.655
2024-08-19 12:40:00,0.675
2024-08-19 12:40:00,0.67
2024-08-19 12:40:00,0.665
2024-08-19 12:40:00,0.635
2024-08-19 12:40:00,0.675
2024-08-19 12:40:00,0.625
2024-08-19 12:40:00,0.635
2024-08-19 12:40:00,0.645
2024-08-19 12:40:00,0.645
2024-08-19 12:40:00,0.675
2024-08-19 12:39:00,0.625
2024-08-19 12:39:00,0.645
2024-08-19 12:39:00,0.655
2024-08-19 12:39:00,0.625
2024-08-19 12:39:00,0.635
2024-08-19 12:39:00,0.645
2024-08-19 12:39:00,0.655
2024-08-19 12:39:00,0.645
2024-08-19 12:39:00,0.605
2024-08-19 12:39:00,0.635
2024-08-19 12:39:00,0.655
2024-08-19 12:39:00,0.655
2024-08-19 12:39:00,0.635
2024-08-19 12:39:00,0.655
2024-08-19 12:39:00,0.625
2024-08-19 12:39:00,0.645
2024-08-19 12:39:00,0.635
2024-08-19 12:38:00,0.63
2024-08-19 12:38:00,0.665
2024-08-19 12:38:00,0.665
2024-08-19 12:38:00,0.665
2024-08-19 12:38:00,0.605
2024-08-19 12:38:00,0.565
2024-08-19 12:38:00,0.665
2024-08-19 12:38:00,0.625
2024-08-19 12:38:00,0.595
2024-08-19 12:38:00,0.625
2024-08-19 12:38:00,0.635
2024-08-19 12:38:00,0.67
2024-08-19 12:38:00,0.645
2024-08-19 12:38:00,0.645
2024-08-19 12:38:00,0.645
2024-08-19 12:38:00,0.665
2024-08-19 12:38:00,0.67
2024-08-19 12:38:00,0.595
2024-08-19 12:37:00,0.625
2024-08-19 12:37:00,0.605
2024-08-19 12:37:00,0.675
2024-08-19 12:37:00,0.675
2024-08-19 12:37:00,0.635
2024-08-19 12:37:00,0.635
2024-08-19 12:37:00,0.665
2024-08-19 12:37:00,0.665
2024-08-19 12:37:00,0.665
2024-08-19 12:37:00,0.645
2024-08-19 12:37:00,0.625
2024-08-19 12:37:00,0.655
2024-08-19 12:37:00,0.675
2024-08-19 12:37:00,0.675
2024-08-19 12:37:00,0.645
2024-08-19 12:37:00,0.625
2024-08-19 12:37:00,0.635
2024-08-19 12:37:00,0.625
2024-08-19 12:37:00,0.655
2024-08-19 12:36:00,0.665
2024-08-19 12:36:00,0.635
2024-08-19 12:36:00,0.615
2024-08-19 12:36:00,0.645
2024-08-19 12:36:00,0.625
2024-08-19 12:36:00,0.67
