fecha,peso
09:20 AM,2.155
09:20 AM,2.125
09:20 AM,2.135
09:20 AM,2.185
09:20 AM,2.105
09:20 AM,2.035
09:20 AM,2.135
09:20 AM,2.055
09:20 AM,2.195
09:21 AM,2.205
09:21 AM,2.145
09:21 AM,2.135
09:21 AM,2.295
09:21 AM,2.365
09:21 AM,2.285
09:21 AM,2.225
09:21 AM,2.195
09:21 AM,2.165
09:21 AM,2.085
09:21 AM,2.285
09:21 AM,2.175
09:21 AM,2.085
09:21 AM,2.295
09:22 AM,2.215
09:22 AM,2.265
09:22 AM,2.235
09:22 AM,2.285
09:22 AM,2.265
09:22 AM,2.045
09:22 AM,2.210
09:22 AM,2.285
09:22 AM,2.305
09:22 AM,2.265
09:22 AM,2.015
09:22 AM,2.225
09:22 AM,2.235
09:22 AM,2.225
09:22 AM,1.945
09:23 AM,2.200
09:23 AM,2.235
09:23 AM,2.145
09:23 AM,2.365
09:23 AM,2.055
09:23 AM,1.985
09:23 AM,2.165
09:23 AM,2.075
09:23 AM,2.165
09:23 AM,2.285
09:23 AM,2.165
09:23 AM,2.205
09:23 AM,2.035
09:23 AM,2.085
09:23 AM,2.135
09:23 AM,2.145
09:24 AM,2.105
09:24 AM,2.265
09:24 AM,1.945
09:24 AM,2.265
09:24 AM,2.225
09:24 AM,2.315
09:24 AM,2.370
09:24 AM,2.215
09:24 AM,2.245
09:24 AM,2.190
09:24 AM,2.215
09:24 AM,2.135
09:24 AM,2.385
09:24 AM,2.215
09:24 AM,2.075
09:24 AM,2.115
09:24 AM,2.265
09:25 AM,2.000
09:25 AM,2.255
09:25 AM,2.145
09:25 AM,2.055
09:25 AM,2.145
09:25 AM,2.165
09:25 AM,2.205
09:25 AM,2.415
09:25 AM,2.205
09:25 AM,2.115
09:25 AM,2.125
09:25 AM,2.265
09:25 AM,2.325
09:25 AM,2.145
09:25 AM,2.215
09:25 AM,2.185
09:25 AM,2.130
09:25 AM,2.135
09:25 AM,2.090
09:26 AM,2.015
09:26 AM,2.125
09:26 AM,2.225
09:26 AM,2.255
09:26 AM,2.165
09:26 AM,2.365
09:26 AM,2.235
09:26 AM,2.175
09:26 AM,2.435
09:26 AM,2.245
09:26 AM,2.185
09:26 AM,2.175
09:26 AM,2.325
09:26 AM,2.045
09:26 AM,2.025
09:26 AM,2.410
09:26 AM,2.195
09:26 AM,2.275
09:26 AM,2.165
09:27 AM,2.145
09:27 AM,2.325
09:27 AM,1.975
09:27 AM,2.185
09:27 AM,2.135
09:27 AM,2.125
09:27 AM,2.195
09:27 AM,2.225
09:28 AM,2.095
09:28 AM,2.115
09:28 AM,2.105
09:28 AM,2.065
09:28 AM,2.295
09:28 AM,2.135
09:28 AM,1.985
09:28 AM,2.145
09:28 AM,2.135
09:28 AM,2.085
09:28 AM,2.055
09:29 AM,2.015
09:29 AM,2.225
09:29 AM,2.215
09:29 AM,2.285
09:33 AM,2.205
09:33 AM,2.205
09:33 AM,2.085
09:33 AM,2.225
09:33 AM,2.365
09:33 AM,2.225
09:33 AM,2.145
09:33 AM,2.305
09:33 AM,2.295
09:33 AM,2.165
09:34 AM,2.215
09:34 AM,2.255
09:34 AM,2.200
09:34 AM,2.095
09:34 AM,2.255
09:34 AM,2.145
09:34 AM,2.075
09:34 AM,2.175
09:34 AM,2.025
09:34 AM,2.235
09:34 AM,2.235
09:34 AM,2.175
09:35 AM,2.070
09:35 AM,2.165
09:36 AM,2.025
09:36 AM,2.325
09:36 AM,2.285
09:36 AM,2.055
09:36 AM,2.215
09:36 AM,2.115
09:36 AM,2.085
09:36 AM,2.085
09:36 AM,2.045
09:36 AM,2.205
09:36 AM,2.010
09:36 AM,2.095
09:37 AM,2.045
09:37 AM,2.135
09:37 AM,2.295
09:37 AM,2.175
09:37 AM,2.045
09:37 AM,1.905
09:37 AM,2.215
09:37 AM,2.175
09:37 AM,2.195
09:37 AM,2.255
09:37 AM,2.155
09:37 AM,2.180
09:37 AM,2.205
09:37 AM,2.105
09:37 AM,2.115
09:37 AM,2.175
09:37 AM,2.000
09:38 AM,2.105
09:38 AM,2.105
09:38 AM,2.170
09:38 AM,2.035
09:38 AM,2.085
09:38 AM,2.125
09:38 AM,1.985
09:38 AM,2.155
09:38 AM,2.030
09:38 AM,2.025
09:38 AM,2.225
09:38 AM,2.195
09:38 AM,2.145
09:38 AM,2.075
09:38 AM,2.095
09:38 AM,2.145
09:38 AM,1.945
09:39 AM,2.115
09:39 AM,2.144
09:39 AM,2.125
09:39 AM,2.055
09:39 AM,2.165
09:39 AM,2.100
09:39 AM,2.165
09:39 AM,2.125
09:39 AM,2.045
09:39 AM,2.185
09:39 AM,2.065
09:39 AM,2.135
09:39 AM,2.225
09:39 AM,1.945
09:39 AM,2.005
09:39 AM,2.285
09:39 AM,2.245
09:39 AM,2.135
09:40 AM,2.155
09:40 AM,2.285
09:40 AM,2.095
09:40 AM,2.315
09:40 AM,2.045
09:40 AM,2.165
09:40 AM,2.105
09:40 AM,2.135
09:40 AM,2.075
09:40 AM,2.175
09:40 AM,2.185
09:40 AM,2.205
09:40 AM,2.135
09:40 AM,2.015
09:40 AM,2.245
09:40 AM,2.065
09:40 AM,2.215
09:41 AM,2.245
09:41 AM,2.065
09:41 AM,2.245
09:41 AM,2.215
09:41 AM,2.355
09:41 AM,2.245
09:41 AM,2.135
09:41 AM,2.235
09:41 AM,2.205
09:41 AM,2.025
09:41 AM,2.055
09:41 AM,2.075
09:41 AM,2.135
09:41 AM,2.075
09:41 AM,2.025
09:41 AM,2.075
09:41 AM,2.235
09:41 AM,2.205
09:42 AM,2.105
09:42 AM,2.115
09:42 AM,2.075
09:42 AM,2.065
09:42 AM,2.265
09:42 AM,2.065
09:42 AM,2.095
09:42 AM,2.175
09:42 AM,2.245
09:42 AM,2.145
09:42 AM,2.235
09:42 AM,2.015
09:42 AM,2.315
09:42 AM,2.175
09:42 AM,1.875
09:42 AM,2.415
09:42 AM,2.155
09:43 AM,2.275
09:43 AM,1.925
09:43 AM,2.275
09:43 AM,2.195
09:43 AM,2.005
09:43 AM,2.095
09:43 AM,1.975
09:43 AM,2.065
09:43 AM,2.165
09:43 AM,1.985
09:43 AM,2.055
09:43 AM,2.335
09:43 AM,2.280
09:43 AM,2.315
09:43 AM,2.195
09:43 AM,2.085
09:43 AM,2.255
09:44 AM,2.105
09:44 AM,2.295
09:44 AM,2.325
09:44 AM,2.005
09:44 AM,2.235
09:44 AM,1.895
09:44 AM,2.125
09:44 AM,2.125
09:44 AM,2.265
09:44 AM,2.075
09:44 AM,2.265
09:44 AM,2.035
09:44 AM,2.155
09:44 AM,2.325
09:44 AM,1.960
09:44 AM,2.125
09:44 AM,2.265
09:44 AM,2.015
09:44 AM,1.995
09:45 AM,2.315
09:45 AM,2.345
09:45 AM,2.075
09:45 AM,2.215
09:45 AM,2.075
09:45 AM,2.055
09:45 AM,2.355
09:45 AM,2.165
09:45 AM,2.175
09:45 AM,2.175
09:45 AM,2.085
09:45 AM,2.045
09:45 AM,2.235
09:45 AM,1.995
09:45 AM,2.395
09:46 AM,2.155
09:46 AM,2.315
09:46 AM,2.280
09:46 AM,2.345
09:46 AM,2.225
09:46 AM,2.300
09:46 AM,2.255
09:46 AM,2.195
09:46 AM,2.225
09:46 AM,2.264
09:46 AM,2.170
09:46 AM,2.305
09:46 AM,2.345
09:46 AM,2.205
09:46 AM,2.125
09:46 AM,2.255
09:47 AM,2.275
09:47 AM,2.125
09:47 AM,2.035
09:47 AM,2.355
09:47 AM,2.025
09:47 AM,2.155
09:47 AM,2.055
09:47 AM,2.085
09:47 AM,2.120
09:47 AM,2.115
09:47 AM,1.965
09:47 AM,2.225
09:47 AM,2.175
09:47 AM,2.035
09:47 AM,2.035
09:47 AM,2.175
09:48 AM,2.265
09:48 AM,2.265
09:48 AM,2.065
09:48 AM,2.295
09:48 AM,2.285
09:48 AM,2.235
09:48 AM,2.235
09:49 AM,1.995
09:49 AM,2.235
09:49 AM,1.935
09:49 AM,2.215
09:49 AM,2.215
09:49 AM,2.215
09:49 AM,2.035
09:49 AM,2.095
09:49 AM,1.965
09:50 AM,2.065
09:55 AM,2.155
09:55 AM,2.065
09:56 AM,1.955
09:56 AM,2.095
09:56 AM,2.055
09:56 AM,2.165
09:56 AM,2.285
09:56 AM,2.215
09:56 AM,2.075
09:56 AM,2.135
09:56 AM,2.005
09:56 AM,2.265
09:56 AM,2.195
09:56 AM,2.015
09:56 AM,2.175
09:56 AM,1.995
09:56 AM,2.075
09:57 AM,2.165
09:57 AM,2.260
09:57 AM,2.175
09:57 AM,2.115
09:57 AM,2.265
09:57 AM,2.015
09:57 AM,2.125
09:57 AM,2.155
09:57 AM,2.265
09:57 AM,1.995
09:57 AM,2.045
09:57 AM,2.135
09:57 AM,2.065
09:57 AM,2.125
09:57 AM,2.015
09:57 AM,2.095
09:57 AM,2.185
09:58 AM,2.235
09:58 AM,2.335
09:58 AM,2.155
09:58 AM,1.985
09:58 AM,2.275
09:58 AM,2.175
09:58 AM,2.235
09:58 AM,2.135
09:58 AM,2.255
09:58 AM,2.295
09:58 AM,2.215
09:58 AM,2.125
09:58 AM,2.235
09:58 AM,2.325
09:58 AM,2.195
09:58 AM,2.095
09:58 AM,2.140
09:58 AM,2.305
09:59 AM,2.315
09:59 AM,2.105
09:59 AM,2.165
09:59 AM,2.055
09:59 AM,2.065
09:59 AM,2.045
09:59 AM,2.095
09:59 AM,1.930
09:59 AM,2.265
09:59 AM,2.215
09:59 AM,2.095
09:59 AM,2.160
09:59 AM,2.175
09:59 AM,2.095
09:59 AM,2.085
09:59 AM,2.265
09:59 AM,2.295
09:59 AM,2.175
10:00 AM,2.275
10:00 AM,2.025
10:00 AM,2.145
10:00 AM,2.245
10:00 AM,1.985
10:00 AM,2.215
10:00 AM,2.155
10:00 AM,2.110
10:00 AM,2.245
10:00 AM,2.235
10:00 AM,2.145
10:00 AM,2.015
10:00 AM,2.375
10:00 AM,2.080
10:00 AM,2.225
10:00 AM,2.045
10:01 AM,2.165
10:01 AM,2.140
10:01 AM,2.265
10:01 AM,1.925
10:01 AM,2.185
10:01 AM,2.175
10:01 AM,2.225
10:01 AM,2.185
10:02 AM,2.155
10:02 AM,2.205
10:02 AM,2.205
10:02 AM,2.205
10:02 AM,2.265
10:02 AM,2.155
10:07 AM,2.445
10:07 AM,2.685
10:07 AM,2.405
10:07 AM,2.635
10:07 AM,2.735
10:07 AM,2.505
10:08 AM,2.515
10:08 AM,2.685
10:08 AM,2.585
10:08 AM,2.545
10:08 AM,2.595
10:08 AM,2.415
10:08 AM,2.735
10:08 AM,2.685
10:08 AM,2.595
10:08 AM,2.555
10:09 AM,2.485
10:09 AM,2.555
10:09 AM,2.604
10:09 AM,2.605
10:09 AM,2.615
10:09 AM,2.615
10:09 AM,2.445
10:09 AM,2.545
10:09 AM,2.655
10:09 AM,2.405
10:09 AM,2.745
10:09 AM,2.605
10:09 AM,2.645
10:09 AM,2.625
10:09 AM,2.475
10:09 AM,2.495
10:09 AM,2.540
10:09 AM,2.585
10:09 AM,2.645
10:09 AM,2.645
10:10 AM,2.490
10:10 AM,2.490
10:10 AM,2.740
10:10 AM,2.570
10:10 AM,2.665
10:10 AM,2.655
10:10 AM,2.705
10:10 AM,2.565
10:10 AM,2.595
10:10 AM,2.455
10:10 AM,2.635
10:10 AM,2.515
10:10 AM,2.685
10:10 AM,2.455
10:10 AM,2.705
10:10 AM,2.425
10:10 AM,2.545
10:10 AM,2.505
10:10 AM,2.475
10:11 AM,2.525
10:11 AM,2.445
10:11 AM,2.595
10:11 AM,2.435
10:11 AM,2.625
10:11 AM,2.465
10:11 AM,2.475
10:11 AM,2.595
10:11 AM,2.475
10:11 AM,2.445
10:11 AM,2.575
10:11 AM,2.725
10:11 AM,2.525
10:11 AM,2.655
10:11 AM,2.485
10:11 AM,2.505
10:11 AM,2.565
10:11 AM,2.485
10:11 AM,2.475
10:11 AM,2.725
10:11 AM,2.445
10:11 AM,2.565
10:11 AM,2.675
10:11 AM,2.485
10:12 AM,2.625
10:12 AM,2.515
10:12 AM,2.585
10:12 AM,2.435
10:12 AM,2.495
10:12 AM,2.575
10:12 AM,2.475
10:12 AM,2.395
10:12 AM,2.495
10:12 AM,2.465
10:12 AM,2.415
10:12 AM,2.595
10:12 AM,2.455
10:12 AM,2.455
10:12 AM,2.485
10:12 AM,2.595
10:13 AM,2.665
10:13 AM,2.555
10:13 AM,2.625
10:13 AM,2.665
10:13 AM,2.435
10:13 AM,2.395
10:13 AM,2.415
10:13 AM,2.615
10:13 AM,2.465
10:13 AM,2.535
10:13 AM,2.475
10:13 AM,2.655
10:13 AM,2.625
10:13 AM,2.475
10:13 AM,2.435
10:13 AM,2.635
10:13 AM,2.455
10:13 AM,2.475
10:13 AM,2.645
10:14 AM,2.685
10:14 AM,2.555
10:14 AM,2.645
10:14 AM,2.540
10:14 AM,2.475
10:14 AM,2.585
10:14 AM,2.475
10:14 AM,2.655
10:14 AM,2.435
10:14 AM,2.545
10:14 AM,2.425
10:14 AM,2.575
10:14 AM,2.735
10:14 AM,2.535
10:14 AM,2.495
10:14 AM,2.705
10:14 AM,2.725
10:14 AM,2.465
10:15 AM,2.615
10:15 AM,2.695
10:15 AM,2.675
10:15 AM,2.465
10:15 AM,2.535
10:15 AM,2.605
10:15 AM,2.585
10:15 AM,2.505
10:15 AM,2.505
10:15 AM,2.445
10:15 AM,2.635
10:15 AM,2.545
10:15 AM,2.401
10:15 AM,2.625
10:15 AM,2.435
10:16 AM,2.695
10:16 AM,2.525
10:16 AM,2.445
10:16 AM,2.585
10:16 AM,2.415
10:16 AM,2.430
10:16 AM,2.475
10:16 AM,2.515
10:16 AM,2.565
10:16 AM,2.515
10:16 AM,2.525
10:16 AM,2.585
10:17 AM,2.475
10:17 AM,2.545
10:17 AM,2.425
10:17 AM,2.435
10:17 AM,2.405
10:17 AM,2.485
10:17 AM,2.695
10:17 AM,2.445
10:17 AM,2.675
10:20 AM,2.475
10:20 AM,2.635
10:20 AM,2.455
10:20 AM,2.385
10:20 AM,2.535
10:20 AM,2.565
10:20 AM,2.475
10:20 AM,2.615
10:20 AM,2.615
10:20 AM,2.635
10:20 AM,2.665
10:20 AM,2.675
10:20 AM,2.555
10:20 AM,2.465
10:20 AM,2.515
10:20 AM,2.611
10:20 AM,2.515
10:20 AM,2.715
10:21 AM,2.615
10:21 AM,2.495
10:21 AM,2.595
10:21 AM,2.545
10:21 AM,2.445
10:21 AM,2.535
10:24 AM,2.625
10:24 AM,2.465
10:24 AM,2.495
10:24 AM,2.575
10:24 AM,2.505
10:24 AM,2.565
10:24 AM,2.645
10:24 AM,2.485
10:24 AM,2.485
10:24 AM,2.435
10:24 AM,2.635
10:24 AM,2.565
10:24 AM,2.565
10:24 AM,2.455
10:24 AM,2.475
10:24 AM,2.545
10:24 AM,2.635
10:24 AM,2.435
10:24 AM,2.505
10:24 AM,2.495
10:24 AM,2.675
10:24 AM,2.585
10:24 AM,2.495
10:24 AM,2.475
10:25 AM,2.485
10:25 AM,2.635
10:25 AM,2.615
10:25 AM,2.635
10:25 AM,2.495
10:25 AM,2.625
10:25 AM,2.465
10:25 AM,2.450
10:26 AM,2.465
10:26 AM,2.475
10:26 AM,2.475
10:26 AM,2.565
10:26 AM,2.565
10:26 AM,2.545
10:26 AM,2.475
10:26 AM,2.435
10:27 AM,2.625
10:27 AM,2.525
10:27 AM,2.595
10:27 AM,2.605
10:27 AM,2.605
10:27 AM,2.665
10:27 AM,2.545
10:27 AM,2.485
10:27 AM,2.565
10:27 AM,2.595
10:27 AM,2.645
10:27 AM,2.615
10:27 AM,2.645
10:27 AM,2.495
10:27 AM,2.485
10:27 AM,2.525
10:28 AM,2.470
10:28 AM,2.635
10:28 AM,2.575
10:28 AM,2.595
10:28 AM,2.465
10:28 AM,2.515
10:28 AM,2.495
10:28 AM,2.615
10:28 AM,2.565
10:28 AM,2.435
10:28 AM,2.455
10:28 AM,2.475
10:28 AM,2.595
10:28 AM,2.555
10:28 AM,2.540
10:28 AM,2.485
10:29 AM,2.525
10:29 AM,2.625
10:29 AM,2.465
10:29 AM,2.465
10:29 AM,2.475
10:29 AM,2.645
10:29 AM,2.505
10:29 AM,2.495
10:29 AM,2.615
10:29 AM,2.455
10:29 AM,2.465
10:29 AM,2.475
10:29 AM,2.475
10:29 AM,2.585
10:29 AM,2.545
10:30 AM,2.605
10:32 AM,2.650
10:32 AM,2.485
10:32 AM,2.605
10:32 AM,2.495
10:32 AM,2.495
10:32 AM,2.445
10:32 AM,2.405
10:32 AM,2.405
10:32 AM,2.585
10:32 AM,2.465
10:32 AM,2.595
10:32 AM,2.625
10:32 AM,2.655
10:32 AM,2.724
10:32 AM,2.435
10:32 AM,2.395
10:32 AM,2.475
10:32 AM,2.585
10:33 AM,2.660
10:33 AM,2.465
10:33 AM,2.495
10:33 AM,2.485
10:33 AM,2.685
10:33 AM,2.485
10:33 AM,2.615
10:33 AM,2.655
10:33 AM,2.485
10:33 AM,2.565
10:33 AM,2.425
10:33 AM,2.455
10:33 AM,2.465
10:33 AM,2.465
10:33 AM,2.715
10:33 AM,2.515
10:33 AM,2.655
10:33 AM,2.585
10:33 AM,2.650
10:33 AM,2.445
10:34 AM,2.635
10:34 AM,2.495
10:34 AM,2.735
10:34 AM,2.555
10:34 AM,2.455
10:34 AM,2.735
10:34 AM,2.455
10:34 AM,2.435
10:34 AM,2.465
10:34 AM,2.565
10:34 AM,2.465
10:34 AM,2.625
10:34 AM,2.605
10:34 AM,2.485
10:34 AM,2.655
10:34 AM,2.465
10:34 AM,2.395
10:34 AM,2.635
10:34 AM,2.435
10:34 AM,2.445
10:35 AM,2.425
10:35 AM,2.535
10:35 AM,2.455
10:35 AM,2.525
10:35 AM,2.475
10:35 AM,2.575
10:35 AM,2.665
10:35 AM,2.405
10:38 AM,2.615
10:38 AM,2.575
10:38 AM,2.455
10:38 AM,2.515
10:38 AM,2.535
10:38 AM,2.675
10:42 AM,2.495
10:42 AM,2.605
10:42 AM,2.635
10:42 AM,2.535
10:42 AM,2.445
10:42 AM,2.445
10:42 AM,2.515
10:42 AM,2.565
10:42 AM,2.645
10:43 AM,2.615
10:43 AM,2.665
10:43 AM,2.475
10:43 AM,2.575
10:43 AM,2.580
10:43 AM,2.715
10:43 AM,2.645
10:43 AM,2.685
10:43 AM,2.465
10:43 AM,2.565
10:43 AM,2.405
10:43 AM,2.525
10:43 AM,2.635
10:43 AM,2.545
10:43 AM,2.435
10:43 AM,2.365
10:43 AM,2.575
10:43 AM,2.455
10:43 AM,2.475
10:43 AM,2.620
10:43 AM,2.405
10:44 AM,2.595
10:44 AM,2.525
10:48 AM,1.135
10:48 AM,1.235
10:48 AM,1.235
10:48 AM,1.265
10:48 AM,1.295
10:49 AM,1.245
10:49 AM,1.225
10:49 AM,1.185
10:49 AM,1.275
10:49 AM,1.145
10:49 AM,1.225
10:49 AM,1.255
10:49 AM,1.225
10:49 AM,1.255
10:49 AM,1.295
10:49 AM,1.265
10:49 AM,1.275
10:49 AM,1.135
10:49 AM,1.195
10:49 AM,1.185
10:49 AM,1.225
10:49 AM,1.175
10:49 AM,1.205
10:49 AM,1.255
10:49 AM,1.185
10:49 AM,1.385
10:50 AM,1.185
10:50 AM,1.245
10:50 AM,1.195
10:50 AM,1.525
10:50 AM,1.255
10:50 AM,1.175
10:50 AM,1.415
10:50 AM,1.335
10:50 AM,1.245
10:50 AM,1.175
10:50 AM,1.205
10:50 AM,1.300
10:50 AM,1.265
10:50 AM,1.215
10:50 AM,1.215
10:50 AM,1.175
10:50 AM,1.205
10:50 AM,1.405
10:50 AM,1.155
10:50 AM,1.455
10:50 AM,1.225
10:50 AM,1.285
10:51 AM,1.300
10:51 AM,1.225
10:51 AM,1.295
10:51 AM,1.275
10:51 AM,1.235
10:51 AM,1.135
10:51 AM,1.245
10:51 AM,1.235
10:51 AM,1.195
10:51 AM,1.235
10:51 AM,1.305
10:52 AM,1.255
10:52 AM,1.255
10:52 AM,1.195
10:52 AM,1.185
10:52 AM,1.205
10:52 AM,1.305
10:52 AM,1.205
10:52 AM,1.235
10:52 AM,1.195
10:52 AM,1.185
10:52 AM,1.195
10:52 AM,1.235
10:52 AM,1.145
10:52 AM,1.225
10:52 AM,1.205
10:52 AM,1.205
10:52 AM,1.205
10:52 AM,1.365
10:52 AM,1.355
10:52 AM,1.225
10:52 AM,1.315
10:52 AM,1.225
10:53 AM,1.225
10:53 AM,1.165
10:53 AM,1.235
10:53 AM,1.235
10:53 AM,1.235
10:53 AM,1.215
10:53 AM,1.315
10:53 AM,1.235
10:53 AM,1.255
10:53 AM,1.225
10:53 AM,1.215
10:53 AM,1.155
10:53 AM,1.235
10:53 AM,1.275
10:53 AM,1.205
10:53 AM,1.225
10:53 AM,1.145
10:53 AM,1.335
10:53 AM,1.195
10:54 AM,1.215
10:54 AM,1.205
10:54 AM,1.175
10:54 AM,1.225
10:54 AM,1.195
10:54 AM,1.295
10:54 AM,1.185
10:54 AM,1.195
10:54 AM,1.145
10:54 AM,1.255
10:54 AM,1.255
10:54 AM,1.305
10:54 AM,1.175
10:54 AM,1.245
10:54 AM,1.205
10:54 AM,1.225
10:54 AM,1.205
10:54 AM,1.265
10:54 AM,1.245
10:55 AM,1.235
10:55 AM,1.215
10:55 AM,1.125
10:55 AM,1.025
10:55 AM,1.285
10:55 AM,1.275
10:55 AM,1.155
10:55 AM,1.105
10:55 AM,1.255
10:55 AM,1.155
10:55 AM,1.225
10:55 AM,1.195
10:55 AM,1.215
10:55 AM,1.265
10:55 AM,1.255
10:55 AM,1.185
10:55 AM,1.205
10:55 AM,1.295
10:56 AM,1.225
10:56 AM,1.205
10:56 AM,1.215
10:56 AM,1.120
10:56 AM,1.235
10:56 AM,1.245
10:56 AM,1.185
10:56 AM,1.265
10:56 AM,1.235
10:56 AM,1.175
10:56 AM,1.285
10:56 AM,1.385
10:56 AM,1.460
10:56 AM,1.085
10:56 AM,1.295
10:56 AM,1.255
10:56 AM,1.295
10:56 AM,1.225
10:56 AM,1.325
10:56 AM,1.205
10:57 AM,1.315
10:57 AM,1.185
10:57 AM,1.125
10:57 AM,1.255
10:57 AM,1.265
10:57 AM,1.235
10:57 AM,1.215
10:57 AM,1.255
10:57 AM,1.215
10:57 AM,1.245
10:57 AM,1.265
10:57 AM,1.235
10:57 AM,1.285
10:57 AM,1.305
10:57 AM,1.205
10:57 AM,1.215
10:57 AM,1.115
10:57 AM,1.285
10:57 AM,1.305
10:57 AM,1.175
10:57 AM,1.175
10:57 AM,1.185
10:57 AM,1.155
10:57 AM,1.275
10:58 AM,1.305
10:58 AM,1.195
10:58 AM,1.175
10:58 AM,1.265
10:58 AM,1.385
10:58 AM,1.215
10:58 AM,1.180
10:58 AM,1.285
10:58 AM,1.220
10:58 AM,1.235
10:58 AM,1.225
10:58 AM,1.145
10:58 AM,1.185
10:58 AM,1.195
10:58 AM,1.265
10:58 AM,1.185
10:58 AM,1.165
10:58 AM,1.215
10:59 AM,1.285
10:59 AM,1.195
10:59 AM,1.225
10:59 AM,1.225
10:59 AM,1.295
10:59 AM,1.275
10:59 AM,1.215
10:59 AM,1.265
10:59 AM,1.245
10:59 AM,1.145
10:59 AM,1.175
10:59 AM,1.240
10:59 AM,1.175
10:59 AM,1.195
10:59 AM,1.195
10:59 AM,1.235
10:59 AM,1.225
10:59 AM,1.455
10:59 AM,1.165
10:59 AM,1.235
11:00 AM,1.275
11:00 AM,1.275
11:00 AM,1.185
11:00 AM,1.195
11:00 AM,1.295
11:00 AM,1.205
11:00 AM,1.210
11:00 AM,1.135
11:00 AM,1.135
11:00 AM,1.305
11:00 AM,1.135
11:00 AM,1.455
11:01 AM,1.215
11:01 AM,1.225
11:01 AM,1.325
11:01 AM,1.180
11:01 AM,1.225
11:01 AM,1.225
11:01 AM,1.205
11:01 AM,1.295
11:01 AM,1.235
11:01 AM,1.335
11:01 AM,1.165
11:01 AM,1.215
11:01 AM,1.165
11:01 AM,1.195
11:01 AM,1.235
11:01 AM,1.145
11:02 AM,1.235
11:02 AM,1.165
11:02 AM,1.260
11:02 AM,1.225
11:02 AM,1.295
11:02 AM,1.215
11:02 AM,1.245
11:02 AM,1.195
11:02 AM,1.175
11:02 AM,1.275
11:02 AM,1.205
11:02 AM,1.215
11:02 AM,1.155
11:02 AM,1.215
11:02 AM,1.225
11:02 AM,1.425
11:02 AM,1.345
11:02 AM,1.235
11:02 AM,1.355
11:02 AM,1.245
11:02 AM,1.415
11:02 AM,1.245
11:03 AM,1.255
11:03 AM,1.245
11:03 AM,1.195
11:03 AM,1.335
11:03 AM,1.235
11:03 AM,1.205
11:03 AM,1.195
11:03 AM,1.135
11:03 AM,1.205
11:03 AM,1.165
11:03 AM,1.225
11:03 AM,1.160
11:03 AM,1.165
11:03 AM,1.215
11:03 AM,1.195
11:03 AM,1.215
11:03 AM,1.285
11:03 AM,1.235
11:03 AM,1.305
11:03 AM,1.255
11:03 AM,1.235
11:03 AM,1.265
11:03 AM,1.225
11:03 AM,1.335
11:04 AM,1.265
11:04 AM,1.255
11:04 AM,1.205
11:04 AM,1.225
11:04 AM,1.195
11:04 AM,1.215
11:04 AM,1.225
11:04 AM,1.205
11:04 AM,1.175
11:04 AM,1.205
11:04 AM,1.225
11:04 AM,1.215
11:04 AM,1.265
11:04 AM,1.235
11:04 AM,1.235
11:04 AM,1.235
11:04 AM,1.215
11:04 AM,1.155
11:04 AM,1.215
11:04 AM,1.205
11:04 AM,1.265
11:04 AM,1.265
11:04 AM,1.215
11:04 AM,1.205
11:04 AM,1.255
11:04 AM,1.215
11:05 AM,1.225
11:05 AM,1.205
11:05 AM,1.205
11:05 AM,1.265
11:05 AM,1.225
11:05 AM,1.205
11:05 AM,1.225
11:05 AM,1.225
11:05 AM,1.265
11:05 AM,1.245
11:05 AM,1.225
11:05 AM,1.175
11:05 AM,1.165
11:05 AM,1.235
11:05 AM,1.295
11:05 AM,1.265
11:05 AM,1.255
11:05 AM,1.275
11:05 AM,1.345
11:05 AM,1.275
11:05 AM,1.255
11:05 AM,1.230
11:06 AM,1.315
11:06 AM,1.225
11:06 AM,1.395
11:06 AM,1.335
11:06 AM,1.195
11:06 AM,1.055
11:06 AM,1.295
11:06 AM,1.255
11:06 AM,1.235
11:06 AM,1.195
11:06 AM,1.225
11:06 AM,1.205
11:06 AM,1.245
11:06 AM,1.305
11:06 AM,1.255
11:06 AM,1.225
11:06 AM,1.235
11:06 AM,1.215
11:06 AM,1.215
11:07 AM,1.245
11:07 AM,1.115
11:07 AM,1.245
11:07 AM,1.165
11:07 AM,1.335
11:07 AM,1.485
11:07 AM,1.185
11:07 AM,1.285
11:07 AM,1.145
11:07 AM,1.150
11:07 AM,1.335
11:07 AM,1.295
11:07 AM,1.245
11:07 AM,1.335
11:07 AM,1.175
11:07 AM,1.215
11:07 AM,1.165
11:07 AM,1.285
11:07 AM,1.285
11:08 AM,1.265
11:08 AM,1.405
11:08 AM,1.325
11:08 AM,1.275
11:08 AM,1.245
11:08 AM,1.205
11:08 AM,1.215
11:08 AM,1.275
11:08 AM,1.165
11:08 AM,1.255
11:08 AM,1.185
11:08 AM,1.125
11:08 AM,1.115
11:08 AM,1.175
11:08 AM,1.325
11:08 AM,1.145
11:08 AM,1.305
11:08 AM,1.225
11:08 AM,1.215
11:08 AM,1.195
11:08 AM,1.185
11:09 AM,1.235
11:09 AM,1.215
11:09 AM,1.125
11:09 AM,1.205
11:09 AM,1.175
11:09 AM,1.285
11:09 AM,1.265
11:09 AM,1.255
11:09 AM,1.185
11:09 AM,1.225
11:09 AM,1.365
11:09 AM,1.275
11:09 AM,1.265
11:09 AM,1.215
11:09 AM,1.355
11:09 AM,1.225
